created_at,source,text,userid_str,status_id_str,id,reply_userid_str,reply_status_id_str,name,birth,term_partisanship,term_type,term_state
2021-08-04T19:02:09Z,"[{'url': 'https://t.co/8mD4c1x3g8', 'expanded_url': 'https://www.intelligence.senate.gov/hearings/open-hearing-beijing%E2%80%99s-long-arm-threats-us-national-security', 'display_url': 'intelligence.senate.gov/hearings/open-…', 'indices': [187, 210]}]","NOW: Vice Chairman Rubio speaking at a Senate Select Committee on Intelligence hearing on the counterintelligence threats posed by the Chinese Communist Party to the U.S. 

Watch live ⬇️
https://t.co/8mD4c1x3g8",229966028,1422996295611002882,5863913,NA,NA,Marco Rubio,1971-05-28,Republican,sen,FL
2021-08-04T19:25:28Z,"[{'url': 'https://t.co/5AhlKzWfZ0', 'expanded_url': 'https://bit.ly/3lxFZCm', 'display_url': 'bit.ly/3lxFZCm', 'indices': [250, 273]}]",I just introduced the Manufacturing America's Mineral Security Act to put an end to America’s dependence on unreliable foreign nations like the Communist China for critical minerals that power our economy and secure our national defense. Learn more: https://t.co/5AhlKzWfZ0 https://t.co/ziIBTl6O1E,1075830599007510535,1423002164625121283,5863245,NA,NA,Pete Stauber,1966-05-10,Republican,rep,MN
2021-08-04T19:53:25Z,"[{'url': 'https://t.co/uTaPDCKp1k', 'expanded_url': 'https://www.rubio.senate.gov/public/index.cfm?p=Press-Releases&id=AA44DFA2-4BA8-458C-9384-D42047A99AE9', 'display_url': 'rubio.senate.gov/public/index.c…', 'indices': [221, 244]}]","Senator Rubio and @SenJohnBarrasso introduced legislation that would prohibit multilateral development banks from lending to projects controlled by the People’s Republic of China and Chinese Communist Party.

Read more 🔽
https://t.co/uTaPDCKp1k",229966028,1423009195838906377,5863912,NA,NA,Marco Rubio,1971-05-28,Republican,sen,FL
2021-08-04T19:57:04Z,"[{'url': 'https://t.co/I0GZxebuCg', 'expanded_url': 'https://steube.house.gov/media/press-releases/steube-demands-accountability-wuhan-lab-virology', 'display_url': 'steube.house.gov/media/press-re…', 'indices': [180, 203]}]","For nearly a year, Democrats dismissed questions about China's role in developing and releasing COVID-19 as a ""conspiracy theory.""

However, it looks like we were right all along.
https://t.co/I0GZxebuCg",1083125649609506816,1423010116819881985,5863395,NA,NA,W. Gregory Steube,1978-05-19,Republican,rep,FL
2021-08-04T21:05:00Z,"[{'url': 'https://t.co/ZGtSXKF5Nr', 'expanded_url': 'https://thehill.com/policy/international/565851-gop-report-on-covid-19-origins-hones-in-on-lab-leak-theory', 'display_url': 'thehill.com/policy/interna…', 'indices': [97, 120]}]","China must be held accountable for its lack of transparency regarding the origins of COVID-19.
​​https://t.co/ZGtSXKF5Nr",814103950404239360,1423027211230236676,5864376,NA,NA,Brian J. Mast,1980-07-10,Republican,rep,FL
2021-08-04T21:51:29Z,"[{'url': 'https://t.co/vkCccEsVLn', 'expanded_url': 'https://www.forbes.com/sites/davidblackmon/2021/08/02/forget-about-peak-oilwe-havent-even-reached-peak-coal-yet/', 'display_url': 'forbes.com/sites/davidbla…', 'indices': [255, 278]}]","“As of December, 2020, more than 350 new coal-fired power plants were under construction across Asia, including 184 in China, 52 in India, 7 in South Korea and 13 in Japan.” 

And @POTUS is still trying to destroy America’s energy industry with the #GND. https://t.co/vkCccEsVLn",1341120751399809026,1423038910758785025,5863542,NA,NA,August Pfluger,1978-12-28,Republican,rep,TX
2021-08-04T21:58:46Z,[],Corporate lust for easy profit &amp; the decision to allow Communist China into the @wto hollowed out US manufacturing. China now makes our stuff. We buy their stuff. We run up debt. They buy our debt. I invite you to review a discussion on our dysfunctional relationship with #China https://t.co/LWvG57LDPL,18805303,1423040743774593024,5863803,NA,NA,Jeff Fortenberry,1960-12-27,Republican,rep,NE
2021-08-05T00:00:01Z,"[{'url': 'https://t.co/g3ALN2UvqH', 'expanded_url': 'https://www.nytimes.com/2021/07/20/us/politics/republicans-coronavirus.html', 'display_url': 'nytimes.com/2021/07/20/us/…', 'indices': [230, 253]}]","In a public meeting of the Senate Intelligence Committee today we heard how the Chinese government is actively undermining confidence in American COVID-19 vaccines.

They are getting help from some Republican members of Congress.
https://t.co/g3ALN2UvqH",1099199839,1423071254714540034,5863432,NA,NA,Martin Heinrich,1971-10-17,Democrat,sen,NM
2021-08-05T13:33:02Z,"[{'url': 'https://t.co/Kj4r7puXnn', 'expanded_url': 'https://www.nationalreview.com/2021/08/biden-must-act-as-beijing-targets-u-s-savings/', 'display_url': 'nationalreview.com/2021/08/biden-…', 'indices': [187, 210]}]","The Chinese Communist Party seems determined to take advantage of U.S. stock markets by refusing to follow our rules, and Americans’ hard-earned 401(k) and college savings are at risk. 

https://t.co/Kj4r7puXnn",816683274076614656,1423275857116909569,5866059,NA,NA,John Kennedy,1951-11-21,Republican,sen,LA
2021-08-05T14:06:56Z,"[{'url': 'https://t.co/g871ExYMAK', 'expanded_url': 'https://www.wicker.senate.gov/public/index.cfm/2021/8/wicker-urges-tougher-response-to-cyber-criminals', 'display_url': 'wicker.senate.gov/public/index.c…', 'indices': [98, 121]}]","The uptick in malicious cyberattacks from China and Russia cannot go unchallenged. #WickerReport

https://t.co/g871ExYMAK",264219447,1423284391707652096,5865712,NA,NA,Roger F. Wicker,1951-07-05,Republican,sen,MS
2021-08-05T14:30:00Z,[],"The inability to meet in the middle is not an excuse for inaction, especially on protecting America's standing on the world stage. 

We know how important infrastructure is, but so do China, Russia, and all of our adversaries who'd like to see us continue to fall behind. https://t.co/lYmDYpqEe3",1048784496,1423290196536315904,5864765,NA,NA,Kevin Cramer,1961-01-21,Republican,sen,ND
2021-08-05T15:05:31Z,"[{'url': 'https://t.co/Mv2qovQevi', 'expanded_url': 'https://twitter.com/HouseGOP/status/1422717167829610498', 'display_url': 'twitter.com/HouseGOP/statu…', 'indices': [195, 218]}]",Thousands of American families who lost loved ones due to COVID-19 deserve answers. Holding the Chinese government accountable and bringing peace to these families shouldn’t be a partisan issue. https://t.co/Mv2qovQevi,1086316494450032640,1423299131980791814,5865058,NA,NA,James R. Baird,1945-06-04,Republican,rep,IN
2021-08-05T16:20:31Z,"[{'url': 'https://t.co/kWlCdX7YjS', 'expanded_url': 'https://www.detroitnews.com/story/business/autos/2021/08/05/biden-announce-increased-fuel-efficiency-standards-50-ev-sales-goal-2030/5483851001/?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1628155950', 'display_url': 'detroitnews.com/story/business…', 'indices': [189, 212]}]",Great news this morning showing how Michigan &amp; the auto industry can lead the way in addressing climate change and maintaining our edge over China when it comes to emerging technology. https://t.co/kWlCdX7YjS,1078401427347857408,1423318005551874050,5864903,NA,NA,Elissa Slotkin,1976-07-10,Democrat,rep,MI
2021-08-05T16:31:39Z,[],Great to join my @freedomcaucus Colleagues and Virologist Dr. Li-Meng Yan to discuss COVID-19 origins and the role the Chinese Communist Party played in the start of this deadly virus. https://t.co/UxXHcKax39,996094929733652481,1423320808911421441,5866196,NA,NA,Debbie Lesko,1958-11-14,Republican,rep,AZ
2021-08-05T16:52:16Z,"[{'url': 'https://t.co/Kfl2Zeq3uJ', 'expanded_url': 'https://twitter.com/yhn/status/1423299096962605068', 'display_url': 'twitter.com/yhn/status/142…', 'indices': [259, 282]}]","Defending our nation should always be priority number one. We cannot let our military capabilities fall behind the likes of China and Russia, and that’s why bolstering the budget for national defense is so crucial. Now is the time for strength, not weakness. https://t.co/Kfl2Zeq3uJ",76452765,1423325996057604096,5865950,NA,NA,Robert B. Aderholt,1965-07-22,Republican,rep,AL
2021-08-05T17:34:20Z,[],We continue to read reports of China building up its nuclear arsenal. This is not the time to let our deterrent age out.,1071402577,1423336583978180614,5864829,1071402577,1423336582447308801,Deb Fischer,1951-03-01,Republican,sen,NE
2021-08-05T17:34:21Z,[],"Some of my colleagues argue that canceling U.S. modernization programs could inspire Russia and China to do the same and create an opening for arms control negotiations.
 
However, looking at the behavior of China and Russia over the past 25 years, this is clearly not the case.",1071402577,1423336588520693761,5864826,1071402577,1423336587107225605,Deb Fischer,1951-03-01,Republican,sen,NE
2021-08-05T18:00:00Z,"[{'url': 'https://t.co/BQ7NCtZiP1', 'expanded_url': 'https://twitter.com/POTUS/status/1423256327481090048', 'display_url': 'twitter.com/POTUS/status/1…', 'indices': [148, 171]}]",FACT this radical rush to electric vehicles will make us more dependent on Chinese supply chains. This will hurt America’s global competitive edge. https://t.co/BQ7NCtZiP1,17976923,1423343044846358531,5865439,NA,NA,Cathy McMorris Rodgers,1969-05-22,Republican,rep,WA
2021-08-05T18:31:19Z,[],"America must continue to lead. 

We cannot live in a world where the Chinese Communist Party sets the rules of the road globally, and we must take urgent steps to not allow that to happen. https://t.co/1ZYeNvQ0S8",816719802328715264,1423350923993178118,5866064,NA,NA,Liz Cheney,1966-07-28,Republican,rep,WY
2021-08-05T18:34:14Z,"[{'url': 'https://t.co/laLP2XdgSX', 'expanded_url': 'https://www.upi.com/Top_News/US/2021/08/05/joe-biden-electric-vehicles/1941628160697/', 'display_url': 'upi.com/Top_News/US/20…', 'indices': [251, 274]}]","President Biden's Executive Order establishing an arbitrary timeline to transition to 50% electric vehicles by 2030 will drive up prices for cars and trucks while making us more dependent on China for production of parts and batteries for EVs. (1/2)

https://t.co/laLP2XdgSX",240427862,1423351656289390594,5865641,NA,NA,David B. McKinley,1947-03-28,Republican,rep,WV
2021-08-05T18:40:43Z,"[{'url': 'https://t.co/PW10b6NggG', 'expanded_url': 'https://twitter.com/Reuters/status/1423265058084294659', 'display_url': 'twitter.com/Reuters/status…', 'indices': [279, 302]}]","This is the right call. Hongkongers are facing abhorrent retribution for actions as simple as speaking out against Beijing’s crusade to undermine freedom, democracy, and basic rights in #HongKong. The United States stands with #HongKong in the face of China’s oppressive regime. https://t.co/PW10b6NggG",221162525,1423353287751999489,5865548,NA,NA,Patrick J. Toomey,1961-11-17,Republican,sen,PA
2021-08-05T19:58:12Z,"[{'url': 'https://t.co/plLmaJsH5t', 'expanded_url': 'https://twitter.com/POTUS/status/1423256327481090048', 'display_url': 'twitter.com/POTUS/status/1…', 'indices': [248, 271]}]","👏👏This forward-thinking leadership will help us achieve our climate goals and put Americans back to work while we do it. 

China is already two steps ahead of us in the electric vehicle space, and if we don’t act now, we’ll get left in their dust. https://t.co/plLmaJsH5t",13491312,1423372788925075457,5865332,NA,NA,Tim Ryan,1973-07-16,Democrat,rep,OH
2021-08-05T20:59:57Z,"[{'url': 'https://t.co/HW9OrHZOa3', 'expanded_url': 'https://www.foxnews.com/media/rep-mccaul-wuhan-lab-report-china-covid-republicans', 'display_url': 'foxnews.com/media/rep-mcca…', 'indices': [118, 141]}]","China lied - and MILLIONS of people have suffered and died.

They MUST be held accountable.

Time to wake up, @POTUS.
https://t.co/HW9OrHZOa3",1339006078688825344,1423388330004189185,5865179,NA,NA,Barry Moore,1966-09-26,Republican,rep,AL
2021-08-05T21:43:21Z,"[{'url': 'https://t.co/ohqwBZjnLQ', 'expanded_url': 'https://twitter.com/politico/status/1423328416351272964', 'display_url': 'twitter.com/politico/statu…', 'indices': [277, 300]}]","This is a great step by @POTUS. Accelerating deployment of zero-emissions vehicles is critical to not only reducing emissions, but also creating jobs and growing our economy.

Let’s keep building on this commitment to compete with China's EV market and meet our climate goals. https://t.co/ohqwBZjnLQ",224285242,1423399251967680517,5865550,NA,NA,Michael F. Bennet,1964-11-28,Democrat,sen,CO
2021-08-05T22:07:53Z,[],Join me live on the @EveningEdit with @LizMacDonaldFOX at 4:35 pm MT / 6:35pm ET to talk about holding China accountable.,1072008757,1423405423353221122,5864834,NA,NA,Chris Stewart,1960-07-15,Republican,rep,UT
2021-08-06T00:00:00Z,"[{'url': 'https://t.co/Jl0BlBmptz', 'expanded_url': 'https://hinson.house.gov/media/press-releases/hinson-bill-included-legislative-package-combat-threat-communist-china', 'display_url': 'hinson.house.gov/media/press-re…', 'indices': [247, 270]}]","As our economy shrinks under the Biden Administration’s lackluster policies, China stands to benefit.
 
My Red Tape Reduction Act will help unleash the full potential of the U.S. economy to ensure we don’t cede any more ground to Communist China.
https://t.co/Jl0BlBmptz",1340783304304410625,1423433638478327809,5865186,NA,NA,Ashley Hinson,1983-06-27,Republican,rep,IA
2021-08-06T11:45:00Z,[],"Today I signed on to @RepJimBanks bill to combat the dangers of the CCP. 

Americans must stand together to learn more about the origins of COVID, stop paying for cultural exchange trips to China, &amp; eliminate the dangers of CCP’s political operations happening on American soil.",1339633259349745670,1423611057994567684,5866774,NA,NA,Beth Van Duyne,1970-11-16,Republican,rep,TX
2021-08-06T13:50:37Z,"[{'url': 'https://t.co/dshTNRxNIL', 'expanded_url': 'https://twitter.com/wsj/status/1423478955005431808', 'display_url': 'twitter.com/wsj/status/142…', 'indices': [72, 95]}]","Where are the consequences for China’s genocide in Xinjiang, @Olympics? https://t.co/dshTNRxNIL",2862577383,1423642671760003073,5867273,NA,NA,Ken Buck,1959-02-16,Republican,rep,CO
2021-08-06T15:35:02Z,[],"America’s infrastructure is in a state of disrepair. 

It’s hurting our productivity &amp; undermining our competitiveness. China spends about 3x or 4x more on infrastructure than the US. Totally unacceptable. 

We can’t afford to sit on our hands any longer. https://t.co/jKGa4xAt9t",18915145,1423668950026567685,5867058,NA,NA,Rob Portman,1955-12-19,Republican,sen,OH
2021-08-06T15:35:35Z,"[{'url': 'https://t.co/fqs5ib6ecN', 'expanded_url': 'https://www.independent.co.uk/news/world/americas/us-politics/biden-taiwan-first-arms-sale-b1897376.html', 'display_url': 'independent.co.uk/news/world/ame…', 'indices': [206, 229]}]","The United States stands with our democratic partner, Taiwan. The more strategic defense support, the better.

We will not be intimidated by Communist China’s continued aggression and attacks on democracy. https://t.co/fqs5ib6ecN",131546062,1423669089092915202,5866739,NA,NA,Rick Scott,1952-12-01,Republican,sen,FL
2021-08-06T16:28:29Z,"[{'url': 'https://t.co/SoNyfD82wZ', 'expanded_url': 'https://twitter.com/GunOwners/status/1423385518377771013', 'display_url': 'twitter.com/GunOwners/stat…', 'indices': [194, 217]}]","So the radical Biden nominee who lied about Waco and mocked the right to self-defense ALSO helped the Chinese Communist Party push anti-American propaganda? 

ENOUGH. Chipman is unfit to serve. https://t.co/SoNyfD82wZ",1082790600292925440,1423682400480108551,5866647,NA,NA,Chip Roy,1972-08-07,Republican,rep,TX
2021-08-06T16:29:29Z,"[{'url': 'https://t.co/GhVhxxTNHC', 'expanded_url': 'https://www.cnn.com/2021/08/05/politics/covid-origins-genetic-data-wuhan-lab/index.html', 'display_url': 'cnn.com/2021/08/05/pol…', 'indices': [185, 208]}]","🚨 🚨 CNN reports U.S. Intelligence agencies conducting the internal review on COVID origins need more scientists who speak Mandarin and know how to interpret complex data from China.  

https://t.co/GhVhxxTNHC",17976923,1423682650766778375,5867006,NA,NA,Cathy McMorris Rodgers,1969-05-22,Republican,rep,WA
